index,time
101,2020-07-27 08:07:50.079
102,2020-07-27 08:08:06.816
103,2020-07-27 08:08:12.771
104,2020-07-27 08:08:18.566
105,2020-07-27 08:08:46.818
106,2020-07-27 08:08:57.016
107,2020-07-27 08:09:00.942
108,2020-07-27 08:09:09.132
109,2020-07-27 08:09:09.570
110,2020-07-27 08:09:12.380
111,2020-07-27 08:09:13.250
112,2020-07-27 08:09:19.562
113,2020-07-27 08:09:21.484
114,2020-07-27 08:09:29.890
115,2020-07-27 08:09:36.762
116,2020-07-27 08:09:40.425
117,2020-07-27 08:09:46.160
118,2020-07-27 08:09:46.420
119,2020-07-27 08:09:49.191
120,2020-07-27 08:09:59.313
121,2020-07-27 08:10:05.420
122,2020-07-27 08:10:09.863
123,2020-07-27 08:10:27.282
124,2020-07-27 08:10:29.585
125,2020-07-27 08:10:39.524
126,2020-07-27 08:10:40.333
127,2020-07-27 08:10:53.026
128,2020-07-27 08:10:57.208
129,2020-07-27 08:10:58.129
130,2020-07-27 08:11:05.380
131,2020-07-27 08:11:21.089
132,2020-07-27 08:11:37.429
133,2020-07-27 08:11:51.290
134,2020-07-27 08:11:55.640
135,2020-07-27 08:12:00.103
136,2020-07-27 08:12:01.376
137,2020-07-27 08:12:07.457
138,2020-07-27 08:12:13.063
139,2020-07-27 08:12:15.306
140,2020-07-27 08:12:25.085
141,2020-07-27 08:12:33.826
142,2020-07-27 08:12:47.484
143,2020-07-27 08:12:50.106
144,2020-07-27 08:12:54.739
145,2020-07-27 08:12:57.017
146,2020-07-27 08:13:02.006
147,2020-07-27 08:13:05.050
148,2020-07-27 08:13:06.102
149,2020-07-27 08:13:14.994
150,2020-07-27 08:13:15.827
151,2020-07-27 08:13:21.816
152,2020-07-27 08:13:24.054
153,2020-07-27 08:13:26.845
154,2020-07-27 08:13:31.925
155,2020-07-27 08:13:32.796
156,2020-07-27 08:13:33.426
157,2020-07-27 08:13:38.316
158,2020-07-27 08:13:47.239
159,2020-07-27 08:13:54.403
160,2020-07-27 08:13:54.636
161,2020-07-27 08:14:12.055
162,2020-07-27 08:14:16.082
163,2020-07-27 08:14:18.700
164,2020-07-27 08:14:25.010
165,2020-07-27 08:14:29.381
166,2020-07-27 08:14:31.514
167,2020-07-27 08:14:33.637
168,2020-07-27 08:14:37.515
169,2020-07-27 08:15:06.620
170,2020-07-27 08:15:07.571
171,2020-07-27 08:15:09.133
172,2020-07-27 08:15:13.338
173,2020-07-27 08:15:15.396
174,2020-07-27 08:15:29.467
175,2020-07-27 08:15:38.058
176,2020-07-27 08:15:39.443
177,2020-07-27 08:15:45.356
178,2020-07-27 08:15:48.429
179,2020-07-27 08:15:56.335
180,2020-07-27 08:15:56.731
181,2020-07-27 08:15:58.399
182,2020-07-27 08:16:06.654
183,2020-07-27 08:16:09.015
184,2020-07-27 08:16:11.709
185,2020-07-27 08:16:16.118
186,2020-07-27 08:16:18.469
187,2020-07-27 08:16:21.061
188,2020-07-27 08:16:23.280
189,2020-07-27 08:16:37.649
190,2020-07-27 08:16:40.726
191,2020-07-27 08:16:45.509
192,2020-07-27 08:16:48.146
193,2020-07-27 08:16:55.257
194,2020-07-27 08:17:07.141
195,2020-07-27 08:17:12.399
196,2020-07-27 08:17:15.926
197,2020-07-27 08:17:20.031
198,2020-07-27 08:17:24.179
199,2020-07-27 08:17:24.784
200,2020-07-27 08:17:31.696
201,2020-07-27 08:17:34.980
202,2020-07-27 08:17:35.462
203,2020-07-27 08:17:41.944
204,2020-07-27 08:17:43.613
205,2020-07-27 08:17:44.121
206,2020-07-27 08:17:54.416
207,2020-07-27 08:17:59.565
208,2020-07-27 08:18:04.551
209,2020-07-27 08:18:15.283
210,2020-07-27 08:18:19.808
211,2020-07-27 08:18:30.238
212,2020-07-27 08:18:32.986
213,2020-07-27 08:18:33.218
214,2020-07-27 08:18:53.479
215,2020-07-27 08:18:57.776
216,2020-07-27 08:19:01.471
217,2020-07-27 08:19:03.771
218,2020-07-27 08:19:05.477
219,2020-07-27 08:19:08.220
220,2020-07-27 08:19:22.513
221,2020-07-27 08:19:23.808
222,2020-07-27 08:19:23.873
223,2020-07-27 08:19:24.603
224,2020-07-27 08:19:29.067
225,2020-07-27 08:19:38.489
226,2020-07-27 08:19:56.506
227,2020-07-27 08:20:00.092
228,2020-07-27 08:20:06.770
229,2020-07-27 08:20:08.500
230,2020-07-27 08:20:32.287
231,2020-07-27 08:20:43.972
232,2020-07-27 08:20:50.584
233,2020-07-27 08:20:56.215
234,2020-07-27 08:21:09.934
235,2020-07-27 08:21:13.635
236,2020-07-27 08:21:23.017
237,2020-07-27 08:21:29.827
238,2020-07-27 08:21:30.710
239,2020-07-27 08:21:34.969
240,2020-07-27 08:21:36.502
241,2020-07-27 08:21:42.546
242,2020-07-27 08:21:43.238
243,2020-07-27 08:21:43.362
244,2020-07-27 08:21:56.593
245,2020-07-27 08:22:04.272
246,2020-07-27 08:22:07.539
247,2020-07-27 08:22:10.065
248,2020-07-27 08:22:34.342
249,2020-07-27 08:22:54.369
250,2020-07-27 08:22:55.703
251,2020-07-27 08:23:02.401
252,2020-07-27 08:23:02.695
253,2020-07-27 08:23:16.485
254,2020-07-27 08:23:17.839
255,2020-07-27 08:23:22.435
256,2020-07-27 08:23:38.593
257,2020-07-27 08:23:44.631
258,2020-07-27 08:23:46.688
259,2020-07-27 08:23:51.102
260,2020-07-27 08:23:51.552
261,2020-07-27 08:23:55.559
262,2020-07-27 08:23:56.873
263,2020-07-27 08:23:57.120
264,2020-07-27 08:23:58.570
265,2020-07-27 08:24:02.122
266,2020-07-27 08:24:02.221
267,2020-07-27 08:24:21.182
268,2020-07-27 08:24:26.993
269,2020-07-27 08:24:28.018
270,2020-07-27 08:24:40.453
271,2020-07-27 08:24:47.158
272,2020-07-27 08:24:49.447
273,2020-07-27 08:24:52.530
274,2020-07-27 08:24:55.890
275,2020-07-27 08:24:59.142
276,2020-07-27 08:24:59.922
277,2020-07-27 08:25:00.020
278,2020-07-27 08:25:04.110
279,2020-07-27 08:25:06.237
280,2020-07-27 08:25:11.133
281,2020-07-27 08:25:18.649
282,2020-07-27 08:25:19.069
283,2020-07-27 08:25:20.221
284,2020-07-27 08:25:24.889
285,2020-07-27 08:25:28.632
286,2020-07-27 08:25:46.418
287,2020-07-27 08:25:47.005
288,2020-07-27 08:25:49.247
289,2020-07-27 08:25:51.608
290,2020-07-27 08:25:53.188
291,2020-07-27 08:25:54.881
292,2020-07-27 08:26:00.625
293,2020-07-27 08:26:01.162
294,2020-07-27 08:26:07.455
295,2020-07-27 08:26:08.311
296,2020-07-27 08:26:09.636
297,2020-07-27 08:26:15.657
298,2020-07-27 08:26:24.480
299,2020-07-27 08:26:27.453
300,2020-07-27 08:26:33.544
301,2020-07-27 08:26:41.668
302,2020-07-27 08:26:43.124
303,2020-07-27 08:26:49.676
304,2020-07-27 08:26:58.152
305,2020-07-27 08:27:03.231
306,2020-07-27 08:27:13.581
307,2020-07-27 08:27:14.905
308,2020-07-27 08:27:16.200
309,2020-07-27 08:27:18.740
310,2020-07-27 08:27:20.846
311,2020-07-27 08:27:22.751
312,2020-07-27 08:27:25.341
313,2020-07-27 08:27:32.016
314,2020-07-27 08:27:40.781
315,2020-07-27 08:27:40.904
316,2020-07-27 08:27:43.405
317,2020-07-27 08:27:53.801
318,2020-07-27 08:28:04.686
319,2020-07-27 08:28:05.049
320,2020-07-27 08:28:13.716
321,2020-07-27 08:28:23.091
322,2020-07-27 08:28:34.806
323,2020-07-27 08:28:37.495
324,2020-07-27 08:28:39.610
325,2020-07-27 08:28:43.814
326,2020-07-27 08:28:44.433
327,2020-07-27 08:28:54.112
328,2020-07-27 08:28:54.595
329,2020-07-27 08:28:55.215
330,2020-07-27 08:28:58.857
331,2020-07-27 08:29:01.350
332,2020-07-27 08:29:02.278
333,2020-07-27 08:29:08.944
334,2020-07-27 08:29:16.102
335,2020-07-27 08:29:17.573
336,2020-07-27 08:29:20.637
337,2020-07-27 08:29:24.843
338,2020-07-27 08:29:25.485
339,2020-07-27 08:29:36.914
340,2020-07-27 08:29:38.059
341,2020-07-27 08:29:39.298
342,2020-07-27 08:29:43.148
343,2020-07-27 08:29:43.391
344,2020-07-27 08:29:44.479
345,2020-07-27 08:29:51.510
346,2020-07-27 08:29:52.236
347,2020-07-27 08:29:53.392
348,2020-07-27 08:30:04.376
349,2020-07-27 08:30:10.455
350,2020-07-27 08:30:17.077
351,2020-07-27 08:30:25.479
352,2020-07-27 08:30:33.099
353,2020-07-27 08:30:36.039
354,2020-07-27 08:30:44.924
355,2020-07-27 08:30:54.054
356,2020-07-27 08:30:56.986
357,2020-07-27 08:31:00.043
358,2020-07-27 08:31:11.954
359,2020-07-27 08:31:12.837
360,2020-07-27 08:31:21.715
361,2020-07-27 08:31:22.394
362,2020-07-27 08:31:23.346
363,2020-07-27 08:31:25.037
364,2020-07-27 08:31:25.341
365,2020-07-27 08:31:26.549
366,2020-07-27 08:31:27.470
367,2020-07-27 08:31:28.564
368,2020-07-27 08:31:30.090
369,2020-07-27 08:31:32.344
370,2020-07-27 08:31:37.340
371,2020-07-27 08:31:45.955
372,2020-07-27 08:31:53.757
373,2020-07-27 08:32:03.750
374,2020-07-27 08:32:07.831
375,2020-07-27 08:32:08.198
376,2020-07-27 08:32:10.118
377,2020-07-27 08:32:26.722
378,2020-07-27 08:32:27.843
379,2020-07-27 08:32:33.527
380,2020-07-27 08:32:34.399
381,2020-07-27 08:32:39.377
382,2020-07-27 08:32:48.266
383,2020-07-27 08:32:58.115
384,2020-07-27 08:33:13.269
385,2020-07-27 08:33:17.573
386,2020-07-27 08:33:23.334
387,2020-07-27 08:33:33.513
388,2020-07-27 08:33:33.923
389,2020-07-27 08:33:37.337
390,2020-07-27 08:33:41.462
391,2020-07-27 08:33:41.531
392,2020-07-27 08:33:46.703
393,2020-07-27 08:33:51.800
394,2020-07-27 08:33:57.019
395,2020-07-27 08:34:09.625
396,2020-07-27 08:34:10.897
397,2020-07-27 08:34:13.385
398,2020-07-27 08:34:17.020
399,2020-07-27 08:34:17.646
400,2020-07-27 08:34:18.412
401,2020-07-27 08:34:22.386
402,2020-07-27 08:34:29.922
403,2020-07-27 08:34:34.849
404,2020-07-27 08:34:41.953
405,2020-07-27 08:34:43.284
406,2020-07-27 08:34:50.568
407,2020-07-27 08:34:53.259
408,2020-07-27 08:35:01.988
409,2020-07-27 08:35:02.486
410,2020-07-27 08:35:07.318
411,2020-07-27 08:35:11.414
412,2020-07-27 08:35:11.446
413,2020-07-27 08:35:13.214
414,2020-07-27 08:35:24.925
415,2020-07-27 08:35:28.119
416,2020-07-27 08:35:39.040
417,2020-07-27 08:35:51.118
418,2020-07-27 08:35:54.409
419,2020-07-27 08:35:57.080
420,2020-07-27 08:35:59.635
421,2020-07-27 08:36:05.609
422,2020-07-27 08:36:06.860
423,2020-07-27 08:36:19.256
424,2020-07-27 08:36:26.304
425,2020-07-27 08:36:32.020
426,2020-07-27 08:36:34.643
427,2020-07-27 08:36:36.136
428,2020-07-27 08:36:36.460
429,2020-07-27 08:36:39.301
430,2020-07-27 08:36:43.673
431,2020-07-27 08:36:50.634
432,2020-07-27 08:36:54.015
433,2020-07-27 08:36:59.478
434,2020-07-27 08:37:08.741
435,2020-07-27 08:37:10.797
436,2020-07-27 08:37:21.060
437,2020-07-27 08:37:22.120
438,2020-07-27 08:37:23.550
439,2020-07-27 08:37:27.603
440,2020-07-27 08:37:29.484
441,2020-07-27 08:37:33.716
442,2020-07-27 08:37:35.589
443,2020-07-27 08:37:44.595
444,2020-07-27 08:37:46.440
445,2020-07-27 08:37:55.118
446,2020-07-27 08:37:57.093
447,2020-07-27 08:38:01.555
448,2020-07-27 08:38:12.323
449,2020-07-27 08:38:13.557
450,2020-07-27 08:38:15.502
451,2020-07-27 08:38:26.005
452,2020-07-27 08:38:30.474
453,2020-07-27 08:38:40.142
454,2020-07-27 08:38:40.911
455,2020-07-27 08:38:53.315
456,2020-07-27 08:38:55.862
457,2020-07-27 08:39:03.994
458,2020-07-27 08:39:05.314
459,2020-07-27 08:39:08.106
460,2020-07-27 08:39:20.981
461,2020-07-27 08:39:24.568
462,2020-07-27 08:39:26.119
463,2020-07-27 08:39:33.920
464,2020-07-27 08:39:37.087
465,2020-07-27 08:39:37.439
466,2020-07-27 08:39:48.156
467,2020-07-27 08:39:48.300
468,2020-07-27 08:39:59.565
469,2020-07-27 08:40:11.288
470,2020-07-27 08:40:18.116
471,2020-07-27 08:40:39.375
472,2020-07-27 08:40:41.645
473,2020-07-27 08:40:42.291
474,2020-07-27 08:40:43.201
475,2020-07-27 08:41:11.067
476,2020-07-27 08:41:12.897
477,2020-07-27 08:41:15.212
478,2020-07-27 08:41:18.011
479,2020-07-27 08:41:21.893
480,2020-07-27 08:41:29.571
481,2020-07-27 08:41:34.770
482,2020-07-27 08:41:43.188
483,2020-07-27 08:41:46.057
484,2020-07-27 08:41:55.532
485,2020-07-27 08:41:57.139
486,2020-07-27 08:41:59.079
487,2020-07-27 08:42:12.110
488,2020-07-27 08:42:39.669
489,2020-07-27 08:42:51.240
490,2020-07-27 08:42:54.629
491,2020-07-27 08:42:59.289
492,2020-07-27 08:43:05.136
493,2020-07-27 08:43:05.218
494,2020-07-27 08:43:08.600
495,2020-07-27 08:43:12.593
496,2020-07-27 08:43:14.059
497,2020-07-27 08:43:15.581
498,2020-07-27 08:43:18.632
499,2020-07-27 08:43:18.918
500,2020-07-27 08:43:30.644
501,2020-07-27 08:43:33.307
502,2020-07-27 08:43:35.692
503,2020-07-27 08:43:41.639
504,2020-07-27 08:43:41.964
505,2020-07-27 08:43:42.265
506,2020-07-27 08:43:56.495
507,2020-07-27 08:43:57.398
508,2020-07-27 08:44:14.122
509,2020-07-27 08:44:21.475
510,2020-07-27 08:44:25.915
511,2020-07-27 08:44:30.183
512,2020-07-27 08:44:39.461
513,2020-07-27 08:44:48.074
514,2020-07-27 08:44:56.141
515,2020-07-27 08:45:04.163
516,2020-07-27 08:45:18.898
517,2020-07-27 08:45:24.706
518,2020-07-27 08:45:30.970
519,2020-07-27 08:45:40.010
520,2020-07-27 08:45:40.141
521,2020-07-27 08:45:45.531
522,2020-07-27 08:45:46.854
523,2020-07-27 08:45:47.981
524,2020-07-27 08:45:50.593
525,2020-07-27 08:45:53.420
526,2020-07-27 08:45:55.961
527,2020-07-27 08:46:08.191
528,2020-07-27 08:46:11.643
529,2020-07-27 08:46:13.190
530,2020-07-27 08:46:17.208
531,2020-07-27 08:46:19.069
532,2020-07-27 08:46:19.230
533,2020-07-27 08:46:22.370
534,2020-07-27 08:46:29.231
535,2020-07-27 08:46:29.399
536,2020-07-27 08:46:30.952
537,2020-07-27 08:46:31.053
538,2020-07-27 08:46:43.320
539,2020-07-27 08:46:45.311
540,2020-07-27 08:46:45.658
541,2020-07-27 08:46:52.777
542,2020-07-27 08:46:58.431
543,2020-07-27 08:47:02.176
544,2020-07-27 08:47:03.565
545,2020-07-27 08:47:04.034
546,2020-07-27 08:47:18.801
547,2020-07-27 08:47:27.842
548,2020-07-27 08:47:33.537
549,2020-07-27 08:47:34.127
550,2020-07-27 08:47:39.428
551,2020-07-27 08:47:41.587
552,2020-07-27 08:47:42.571
553,2020-07-27 08:47:52.130
554,2020-07-27 08:47:54.539
555,2020-07-27 08:48:11.298
556,2020-07-27 08:48:14.961
557,2020-07-27 08:48:16.171
558,2020-07-27 08:48:30.403
559,2020-07-27 08:48:34.860
560,2020-07-27 08:48:39.629
561,2020-07-27 08:48:46.521
562,2020-07-27 08:48:48.668
563,2020-07-27 08:48:51.743
564,2020-07-27 08:48:58.302
565,2020-07-27 08:48:58.447
566,2020-07-27 08:49:00.325
567,2020-07-27 08:49:12.231
568,2020-07-27 08:49:18.434
569,2020-07-27 08:49:27.161
570,2020-07-27 08:49:31.621
571,2020-07-27 08:49:33.532
572,2020-07-27 08:49:45.442
573,2020-07-27 08:49:48.470
574,2020-07-27 08:49:56.881
575,2020-07-27 08:50:01.067
576,2020-07-27 08:50:04.747
577,2020-07-27 08:50:05.092
578,2020-07-27 08:50:10.737
579,2020-07-27 08:50:12.927
580,2020-07-27 08:50:27.245
581,2020-07-27 08:50:27.267
582,2020-07-27 08:50:31.195
583,2020-07-27 08:50:33.131
584,2020-07-27 08:50:36.163
585,2020-07-27 08:50:40.719
586,2020-07-27 08:50:46.708
587,2020-07-27 08:50:48.181
588,2020-07-27 08:50:51.504
589,2020-07-27 08:50:53.100
590,2020-07-27 08:50:57.151
591,2020-07-27 08:50:59.759
592,2020-07-27 08:51:03.371
593,2020-07-27 08:51:05.146
594,2020-07-27 08:51:10.640
595,2020-07-27 08:51:12.309
596,2020-07-27 08:51:23.470
597,2020-07-27 08:51:30.583
598,2020-07-27 08:51:36.569
599,2020-07-27 08:51:39.302
600,2020-07-27 08:51:43.659
601,2020-07-27 08:51:49.616
602,2020-07-27 08:51:51.438
603,2020-07-27 08:51:53.141
604,2020-07-27 08:51:53.176
605,2020-07-27 08:52:13.194
606,2020-07-27 08:52:26.917
607,2020-07-27 08:52:31.560
608,2020-07-27 08:52:46.331
609,2020-07-27 08:52:53.067
610,2020-07-27 08:52:53.635
611,2020-07-27 08:53:06.618
612,2020-07-27 08:53:06.804
613,2020-07-27 08:53:12.632
614,2020-07-27 08:53:18.868
615,2020-07-27 08:53:22.837
616,2020-07-27 08:53:24.063
617,2020-07-27 08:53:26.710
618,2020-07-27 08:53:28.379
619,2020-07-27 08:53:40.698
620,2020-07-27 08:53:48.090
621,2020-07-27 08:53:49.003
622,2020-07-27 08:53:52.737
623,2020-07-27 08:53:55.202
624,2020-07-27 08:54:00.010
625,2020-07-27 08:54:01.406
626,2020-07-27 08:54:04.696
627,2020-07-27 08:54:10.049
628,2020-07-27 08:54:11.416
629,2020-07-27 08:54:13.379
630,2020-07-27 08:54:13.648
631,2020-07-27 08:54:23.058
632,2020-07-27 08:54:26.068
633,2020-07-27 08:54:27.754
634,2020-07-27 08:54:30.167
635,2020-07-27 08:54:36.800
636,2020-07-27 08:54:40.948
637,2020-07-27 08:54:43.186
638,2020-07-27 08:54:46.431
639,2020-07-27 08:54:47.088
640,2020-07-27 08:54:51.769
641,2020-07-27 08:55:11.888
642,2020-07-27 08:55:19.527
643,2020-07-27 08:55:22.176
644,2020-07-27 08:55:28.198
645,2020-07-27 08:55:29.056
646,2020-07-27 08:55:31.634
647,2020-07-27 08:55:33.384
648,2020-07-27 08:55:36.210
649,2020-07-27 08:55:37.948
650,2020-07-27 08:55:43.259
651,2020-07-27 08:55:43.635
652,2020-07-27 08:55:52.245
653,2020-07-27 08:55:54.737
654,2020-07-27 08:56:04.018
655,2020-07-27 08:56:07.370
656,2020-07-27 08:56:11.158
657,2020-07-27 08:56:20.110
658,2020-07-27 08:56:23.464
659,2020-07-27 08:56:25.687
660,2020-07-27 08:56:28.152
661,2020-07-27 08:56:39.506
662,2020-07-27 08:56:40.593
663,2020-07-27 08:56:41.287
664,2020-07-27 08:56:57.536
665,2020-07-27 08:56:58.677
666,2020-07-27 08:57:00.551
667,2020-07-27 08:57:05.165
668,2020-07-27 08:57:08.606
669,2020-07-27 08:57:08.752
670,2020-07-27 08:57:11.908
671,2020-07-27 08:57:13.167
672,2020-07-27 08:57:14.350
673,2020-07-27 08:57:26.884
674,2020-07-27 08:57:34.196
675,2020-07-27 08:57:37.384
676,2020-07-27 08:57:39.532
677,2020-07-27 08:57:39.754
678,2020-07-27 08:57:42.162
679,2020-07-27 08:57:42.825
680,2020-07-27 08:57:48.508
681,2020-07-27 08:57:50.343
682,2020-07-27 08:58:08.261
683,2020-07-27 08:58:17.473
684,2020-07-27 08:58:22.751
685,2020-07-27 08:58:28.795
686,2020-07-27 08:58:32.620
687,2020-07-27 08:58:35.558
688,2020-07-27 08:58:40.041
689,2020-07-27 08:58:45.675
690,2020-07-27 08:58:52.414
691,2020-07-27 08:59:02.028
692,2020-07-27 08:59:13.028
693,2020-07-27 08:59:14.885
694,2020-07-27 08:59:15.590
695,2020-07-27 08:59:26.902
696,2020-07-27 08:59:30.806
697,2020-07-27 08:59:32.311
698,2020-07-27 08:59:33.019
699,2020-07-27 08:59:33.606
700,2020-07-27 08:59:51.003
701,2020-07-27 08:59:52.941
702,2020-07-27 08:59:55.121
703,2020-07-27 08:59:55.569
704,2020-07-27 09:00:00.267
705,2020-07-27 09:00:07.251
706,2020-07-27 09:00:10.427
707,2020-07-27 09:00:10.490
708,2020-07-27 09:00:13.007
709,2020-07-27 09:00:13.779
710,2020-07-27 09:00:15.968
711,2020-07-27 09:00:16.594
712,2020-07-27 09:00:24.614
713,2020-07-27 09:00:48.884
714,2020-07-27 09:00:50.953
715,2020-07-27 09:01:11.538
716,2020-07-27 09:01:11.884
717,2020-07-27 09:01:48.195
718,2020-07-27 09:01:50.490
719,2020-07-27 09:01:56.538
720,2020-07-27 09:01:58.436
721,2020-07-27 09:01:58.516
722,2020-07-27 09:02:14.898
723,2020-07-27 09:02:24.626
724,2020-07-27 09:02:31.947
725,2020-07-27 09:02:34.895
726,2020-07-27 09:02:35.635
727,2020-07-27 09:03:10.909
728,2020-07-27 09:03:47.405
729,2020-07-27 09:03:53.124
730,2020-07-27 09:03:56.041
731,2020-07-27 09:04:23.388
732,2020-07-27 09:04:27.585
733,2020-07-27 09:04:28.911
734,2020-07-27 09:05:18.320
735,2020-07-27 09:05:21.479
736,2020-07-27 09:05:31.365
737,2020-07-27 09:05:37.605
738,2020-07-27 09:05:43.373
739,2020-07-27 09:05:46.717
740,2020-07-27 09:05:50.356
741,2020-07-27 09:05:58.429
742,2020-07-27 09:06:09.385
743,2020-07-27 09:06:16.663
744,2020-07-27 09:06:32.403
745,2020-07-27 09:06:49.152
746,2020-07-27 09:06:52.311
747,2020-07-27 09:07:18.449
748,2020-07-27 09:07:20.675
749,2020-07-27 09:07:47.381
750,2020-07-27 09:07:49.513
751,2020-07-27 09:08:10.048
752,2020-07-27 09:08:21.387
753,2020-07-27 09:08:26.624
754,2020-07-27 09:08:31.176
755,2020-07-27 09:08:37.174
756,2020-07-27 09:08:37.262
757,2020-07-27 09:08:54.330
758,2020-07-27 09:09:24.323
759,2020-07-27 09:09:26.118
760,2020-07-27 09:09:28.879
761,2020-07-27 09:09:37.445
762,2020-07-27 09:09:50.415
763,2020-07-27 09:10:05.099
764,2020-07-27 09:10:39.282
765,2020-07-27 09:10:42.908
766,2020-07-27 09:10:43.150
767,2020-07-27 09:10:46.346
768,2020-07-27 09:10:49.648
769,2020-07-27 09:11:27.807
770,2020-07-27 09:11:34.839
771,2020-07-27 09:11:52.072
772,2020-07-27 09:11:59.750
773,2020-07-27 09:12:12.395
774,2020-07-27 09:12:16.147
775,2020-07-27 09:12:52.978
776,2020-07-27 09:13:16.926
777,2020-07-27 09:13:52.336
778,2020-07-27 09:14:13.200
779,2020-07-27 09:14:21.876
780,2020-07-27 09:14:22.392
781,2020-07-27 09:15:03.152
782,2020-07-27 09:15:12.070
783,2020-07-27 09:15:17.601
784,2020-07-27 09:15:23.296
785,2020-07-27 09:15:36.094
786,2020-07-27 09:15:40.832
787,2020-07-27 09:16:13.171
788,2020-07-27 09:16:41.880
789,2020-07-27 09:17:05.717
790,2020-07-27 09:17:15.534
791,2020-07-27 09:17:19.684
792,2020-07-27 09:17:45.545
793,2020-07-27 09:17:45.881
794,2020-07-27 09:17:50.287
795,2020-07-27 09:17:59.013
796,2020-07-27 09:18:00.912
797,2020-07-27 09:18:04.063
798,2020-07-27 09:18:09.488
799,2020-07-27 09:19:07.531
800,2020-07-27 09:19:16.462
801,2020-07-27 09:19:30.942
802,2020-07-27 09:19:36.602
803,2020-07-27 09:19:45.058
804,2020-07-27 09:19:45.791
805,2020-07-27 09:19:46.757
806,2020-07-27 09:19:58.099
807,2020-07-27 09:20:00.408
808,2020-07-27 09:20:04.986
809,2020-07-27 09:20:10.778
810,2020-07-27 09:20:34.090
811,2020-07-27 09:20:35.336
812,2020-07-27 09:20:39.007
813,2020-07-27 09:20:53.143
814,2020-07-27 09:21:01.996
815,2020-07-27 09:21:07.869
816,2020-07-27 09:21:08.617
817,2020-07-27 09:21:27.416
818,2020-07-27 09:21:50.057
819,2020-07-27 09:21:55.039
820,2020-07-27 09:22:04.067
821,2020-07-27 09:22:14.332
822,2020-07-27 09:22:23.017
