index,time
86,2020-07-23 11:04:01.225
87,2020-07-23 11:04:02.008
88,2020-07-23 11:04:04.227
89,2020-07-23 11:04:09.221
90,2020-07-23 11:04:09.620
91,2020-07-23 11:04:20.353
92,2020-07-23 11:04:21.470
93,2020-07-23 11:04:24.451
94,2020-07-23 11:04:26.061
95,2020-07-23 11:04:32.116
96,2020-07-23 11:04:34.335
97,2020-07-23 11:04:37.214
98,2020-07-23 11:04:38.136
99,2020-07-23 11:04:40.378
100,2020-07-23 11:04:41.271
101,2020-07-23 11:04:42.076
102,2020-07-23 11:04:42.772
103,2020-07-23 11:04:49.770
104,2020-07-23 11:04:51.822
105,2020-07-23 11:04:55.922
106,2020-07-23 11:05:00.766
107,2020-07-23 11:05:06.621
108,2020-07-23 11:05:08.757
109,2020-07-23 11:05:09.910
110,2020-07-23 11:05:10.275
111,2020-07-23 11:05:12.992
112,2020-07-23 11:05:14.084
113,2020-07-23 11:05:22.215
114,2020-07-23 11:05:24.190
115,2020-07-23 11:05:26.242
116,2020-07-23 11:05:27.425
117,2020-07-23 11:05:28.191
118,2020-07-23 11:05:30.285
119,2020-07-23 11:05:32.821
120,2020-07-23 11:05:38.064
121,2020-07-23 11:05:40.257
122,2020-07-23 11:05:43.065
123,2020-07-23 11:05:44.035
124,2020-07-23 11:05:49.185
125,2020-07-23 11:05:51.169
126,2020-07-23 11:05:53.364
127,2020-07-23 11:05:54.347
128,2020-07-23 11:05:59.005
129,2020-07-23 11:06:00.018
130,2020-07-23 11:06:05.219
131,2020-07-23 11:06:07.005
132,2020-07-23 11:06:11.031
133,2020-07-23 11:06:14.150
134,2020-07-23 11:06:15.200
135,2020-07-23 11:06:16.027
136,2020-07-23 11:06:19.160
137,2020-07-23 11:06:20.095
138,2020-07-23 11:06:25.088
139,2020-07-23 11:06:26.096
140,2020-07-23 11:06:35.127
141,2020-07-23 11:06:37.004
142,2020-07-23 11:06:39.146
143,2020-07-23 11:06:40.151
144,2020-07-23 11:06:42.104
145,2020-07-23 11:06:43.147
146,2020-07-23 11:06:44.000
147,2020-07-23 11:06:46.290
148,2020-07-23 11:06:49.293
149,2020-07-23 11:06:50.301
150,2020-07-23 11:06:53.088
151,2020-07-23 11:06:54.003
152,2020-07-23 11:06:57.034
153,2020-07-23 11:07:03.135
154,2020-07-23 11:07:07.214
155,2020-07-23 11:07:08.159
156,2020-07-23 11:07:10.054
157,2020-07-23 11:07:21.076
158,2020-07-23 11:07:28.429
159,2020-07-23 11:07:30.066
160,2020-07-23 11:07:38.071
161,2020-07-23 11:07:41.160
162,2020-07-23 11:07:46.034
163,2020-07-23 11:07:47.082
164,2020-07-23 11:07:48.193
165,2020-07-23 11:07:51.062
166,2020-07-23 11:07:57.203
167,2020-07-23 11:08:05.030
168,2020-07-23 11:08:06.022
169,2020-07-23 11:08:09.152
170,2020-07-23 11:08:10.056
171,2020-07-23 11:08:12.195
172,2020-07-23 11:08:15.159
173,2020-07-23 11:08:16.369
174,2020-07-23 11:08:18.050
175,2020-07-23 11:08:19.155
176,2020-07-23 11:08:20.182
177,2020-07-23 11:08:21.059
178,2020-07-23 11:08:22.174
179,2020-07-23 11:08:24.001
180,2020-07-23 11:08:25.314
181,2020-07-23 11:08:26.466
182,2020-07-23 11:08:34.025
183,2020-07-23 11:08:36.008
184,2020-07-23 11:08:43.008
185,2020-07-23 11:08:46.282
186,2020-07-23 11:08:47.099
187,2020-07-23 11:08:49.071
188,2020-07-23 11:08:52.095
189,2020-07-23 11:08:54.096
190,2020-07-23 11:08:56.026
191,2020-07-23 11:08:57.313
192,2020-07-23 11:09:02.037
193,2020-07-23 11:09:04.114
194,2020-07-23 11:09:06.170
195,2020-07-23 11:09:08.144
196,2020-07-23 11:09:13.126
197,2020-07-23 11:09:14.035
198,2020-07-23 11:09:17.173
199,2020-07-23 11:09:18.219
200,2020-07-23 11:09:19.309
201,2020-07-23 11:09:21.052
202,2020-07-23 11:09:22.070
203,2020-07-23 11:09:23.011
204,2020-07-23 11:09:25.465
205,2020-07-23 11:09:29.473
206,2020-07-23 11:09:38.064
207,2020-07-23 11:09:39.723
208,2020-07-23 11:09:41.197
209,2020-07-23 11:09:42.669
210,2020-07-23 11:09:47.487
211,2020-07-23 11:09:51.156
212,2020-07-23 11:09:53.703
213,2020-07-23 11:10:00.240
214,2020-07-23 11:10:04.074
215,2020-07-23 11:10:06.518
216,2020-07-23 11:10:10.714
217,2020-07-23 11:10:16.568
218,2020-07-23 11:10:18.851
219,2020-07-23 11:10:24.782
220,2020-07-23 11:10:26.146
221,2020-07-23 11:10:27.525
222,2020-07-23 11:10:28.059
223,2020-07-23 11:10:32.054
224,2020-07-23 11:10:36.033
225,2020-07-23 11:10:38.086
226,2020-07-23 11:10:39.287
227,2020-07-23 11:10:46.458
228,2020-07-23 11:10:54.154
229,2020-07-23 11:10:56.067
230,2020-07-23 11:10:57.070
231,2020-07-23 11:11:03.090
232,2020-07-23 11:11:05.520
233,2020-07-23 11:11:06.414
234,2020-07-23 11:11:12.001
235,2020-07-23 11:11:16.217
236,2020-07-23 11:11:18.127
237,2020-07-23 11:11:21.280
238,2020-07-23 11:11:31.005
239,2020-07-23 11:11:35.091
240,2020-07-23 11:11:38.116
241,2020-07-23 11:11:40.044
242,2020-07-23 11:11:41.475
243,2020-07-23 11:11:42.061
244,2020-07-23 11:11:49.051
245,2020-07-23 11:11:51.660
246,2020-07-23 11:11:52.024
247,2020-07-23 11:11:53.061
248,2020-07-23 11:11:54.051
249,2020-07-23 11:12:05.050
250,2020-07-23 11:12:07.063
251,2020-07-23 11:12:09.043
252,2020-07-23 11:12:11.078
253,2020-07-23 11:12:15.047
254,2020-07-23 11:12:16.065
255,2020-07-23 11:12:23.113
256,2020-07-23 11:12:25.316
257,2020-07-23 11:12:27.305
258,2020-07-23 11:12:30.423
259,2020-07-23 11:12:32.378
260,2020-07-23 11:12:33.153
261,2020-07-23 11:12:38.034
262,2020-07-23 11:12:40.088
263,2020-07-23 11:12:41.122
264,2020-07-23 11:12:42.028
265,2020-07-23 11:12:44.008
266,2020-07-23 11:12:45.613
267,2020-07-23 11:12:48.176
268,2020-07-23 11:12:49.592
269,2020-07-23 11:12:50.118
270,2020-07-23 11:12:53.003
271,2020-07-23 11:12:55.020
272,2020-07-23 11:12:56.056
273,2020-07-23 11:12:57.392
274,2020-07-23 11:13:00.084
275,2020-07-23 11:13:01.229
276,2020-07-23 11:13:04.022
277,2020-07-23 11:13:06.107
278,2020-07-23 11:13:10.038
279,2020-07-23 11:13:12.155
280,2020-07-23 11:13:13.405
281,2020-07-23 11:13:14.028
282,2020-07-23 11:13:15.138
283,2020-07-23 11:13:19.001
284,2020-07-23 11:13:21.056
285,2020-07-23 11:13:27.164
286,2020-07-23 11:13:29.259
287,2020-07-23 11:13:31.162
288,2020-07-23 11:13:36.031
289,2020-07-23 11:13:38.244
290,2020-07-23 11:13:40.240
291,2020-07-23 11:13:41.202
292,2020-07-23 11:13:42.333
293,2020-07-23 11:13:44.203
294,2020-07-23 11:13:45.218
295,2020-07-23 11:13:46.069
296,2020-07-23 11:13:53.029
297,2020-07-23 11:13:57.167
298,2020-07-23 11:14:04.194
299,2020-07-23 11:14:12.001
300,2020-07-23 11:14:16.255
301,2020-07-23 11:14:19.010
302,2020-07-23 11:14:20.637
303,2020-07-23 11:14:21.162
304,2020-07-23 11:14:22.114
305,2020-07-23 11:14:23.055
306,2020-07-23 11:14:35.277
307,2020-07-23 11:14:38.011
308,2020-07-23 11:14:39.379
309,2020-07-23 11:14:40.332
310,2020-07-23 11:14:42.339
311,2020-07-23 11:14:43.283
312,2020-07-23 11:14:46.010
313,2020-07-23 11:14:49.102
314,2020-07-23 11:14:53.173
315,2020-07-23 11:14:56.237
316,2020-07-23 11:14:57.083
317,2020-07-23 11:15:01.053
318,2020-07-23 11:15:02.653
319,2020-07-23 11:15:05.204
320,2020-07-23 11:15:10.281
321,2020-07-23 11:15:11.090
322,2020-07-23 11:15:12.331
323,2020-07-23 11:15:17.013
324,2020-07-23 11:15:19.024
325,2020-07-23 11:15:23.145
326,2020-07-23 11:15:37.439
327,2020-07-23 11:15:41.018
328,2020-07-23 11:15:42.005
329,2020-07-23 11:15:45.238
330,2020-07-23 11:15:46.105
331,2020-07-23 11:15:47.290
332,2020-07-23 11:15:49.050
333,2020-07-23 11:15:50.618
334,2020-07-23 11:15:55.133
335,2020-07-23 11:15:56.511
336,2020-07-23 11:16:05.473
337,2020-07-23 11:16:06.021
338,2020-07-23 11:16:07.052
339,2020-07-23 11:16:08.178
340,2020-07-23 11:16:17.035
341,2020-07-23 11:16:19.082
342,2020-07-23 11:16:21.036
343,2020-07-23 11:16:22.337
344,2020-07-23 11:16:23.250
345,2020-07-23 11:16:24.012
346,2020-07-23 11:16:25.199
347,2020-07-23 11:16:26.043
348,2020-07-23 11:16:27.387
349,2020-07-23 11:16:29.117
350,2020-07-23 11:16:33.011
351,2020-07-23 11:16:34.428
352,2020-07-23 11:16:36.160
353,2020-07-23 11:16:39.157
354,2020-07-23 11:16:41.167
355,2020-07-23 11:16:45.279
356,2020-07-23 11:16:49.125
357,2020-07-23 11:16:50.115
358,2020-07-23 11:16:53.242
359,2020-07-23 11:17:01.362
360,2020-07-23 11:17:02.041
361,2020-07-23 11:17:03.105
362,2020-07-23 11:17:04.066
363,2020-07-23 11:17:06.294
364,2020-07-23 11:17:08.063
365,2020-07-23 11:17:09.088
366,2020-07-23 11:17:10.378
367,2020-07-23 11:17:14.073
368,2020-07-23 11:17:18.034
369,2020-07-23 11:17:22.187
370,2020-07-23 11:17:25.060
371,2020-07-23 11:17:26.225
372,2020-07-23 11:17:29.143
373,2020-07-23 11:17:36.172
374,2020-07-23 11:17:39.053
375,2020-07-23 11:17:43.395
376,2020-07-23 11:17:51.065
377,2020-07-23 11:17:53.088
378,2020-07-23 11:17:56.343
379,2020-07-23 11:17:57.041
380,2020-07-23 11:17:58.106
381,2020-07-23 11:17:59.193
382,2020-07-23 11:18:04.081
383,2020-07-23 11:18:05.014
384,2020-07-23 11:18:07.042
385,2020-07-23 11:18:08.011
386,2020-07-23 11:18:12.018
387,2020-07-23 11:18:17.017
388,2020-07-23 11:18:19.076
389,2020-07-23 11:18:21.217
390,2020-07-23 11:18:23.074
391,2020-07-23 11:18:25.092
392,2020-07-23 11:18:28.310
393,2020-07-23 11:18:35.347
394,2020-07-23 11:18:42.074
395,2020-07-23 11:18:44.240
396,2020-07-23 11:18:45.521
397,2020-07-23 11:18:46.195
398,2020-07-23 11:18:50.154
399,2020-07-23 11:18:51.435
400,2020-07-23 11:18:53.155
401,2020-07-23 11:18:55.329
402,2020-07-23 11:19:02.043
403,2020-07-23 11:19:05.070
404,2020-07-23 11:19:07.384
405,2020-07-23 11:19:10.079
406,2020-07-23 11:19:11.539
407,2020-07-23 11:19:16.373
408,2020-07-23 11:19:18.069
409,2020-07-23 11:19:20.069
410,2020-07-23 11:19:24.137
411,2020-07-23 11:19:28.032
412,2020-07-23 11:19:31.018
413,2020-07-23 11:19:34.054
414,2020-07-23 11:19:36.021
415,2020-07-23 11:19:38.089
416,2020-07-23 11:19:52.906
417,2020-07-23 11:19:53.630
418,2020-07-23 11:19:54.318
419,2020-07-23 11:19:56.013
420,2020-07-23 11:19:59.042
421,2020-07-23 11:20:00.519
422,2020-07-23 11:20:04.494
423,2020-07-23 11:20:08.284
424,2020-07-23 11:20:13.192
425,2020-07-23 11:20:19.431
426,2020-07-23 11:20:21.474
427,2020-07-23 11:20:22.116
428,2020-07-23 11:20:23.198
429,2020-07-23 11:20:28.176
430,2020-07-23 11:20:29.231
431,2020-07-23 11:20:32.186
432,2020-07-23 11:20:35.741
433,2020-07-23 11:20:38.006
434,2020-07-23 11:20:43.324
435,2020-07-23 11:20:45.270
436,2020-07-23 11:20:46.166
437,2020-07-23 11:20:47.047
438,2020-07-23 11:20:53.091
439,2020-07-23 11:20:55.129
440,2020-07-23 11:20:57.078
441,2020-07-23 11:20:59.096
442,2020-07-23 11:21:00.257
443,2020-07-23 11:21:01.237
444,2020-07-23 11:21:06.101
445,2020-07-23 11:21:11.228
446,2020-07-23 11:21:13.050
447,2020-07-23 11:21:13.134
448,2020-07-23 11:21:17.896
449,2020-07-23 11:21:19.090
450,2020-07-23 11:21:22.017
451,2020-07-23 11:21:24.089
452,2020-07-23 11:21:27.011
453,2020-07-23 11:21:30.402
454,2020-07-23 11:21:34.352
455,2020-07-23 11:21:36.075
456,2020-07-23 11:21:38.293
457,2020-07-23 11:21:42.123
458,2020-07-23 11:21:44.152
459,2020-07-23 11:21:45.233
460,2020-07-23 11:21:48.151
461,2020-07-23 11:21:49.274
462,2020-07-23 11:21:51.327
463,2020-07-23 11:21:52.112
464,2020-07-23 11:22:01.066
465,2020-07-23 11:22:09.319
466,2020-07-23 11:22:11.371
467,2020-07-23 11:22:12.064
468,2020-07-23 11:22:14.345
469,2020-07-23 11:22:18.136
470,2020-07-23 11:22:22.294
471,2020-07-23 11:22:24.291
472,2020-07-23 11:22:29.186
473,2020-07-23 11:22:35.469
474,2020-07-23 11:22:36.117
475,2020-07-23 11:22:38.269
476,2020-07-23 11:22:42.195
477,2020-07-23 11:22:44.064
478,2020-07-23 11:22:46.329
479,2020-07-23 11:22:51.431
480,2020-07-23 11:22:54.371
481,2020-07-23 11:23:01.174
482,2020-07-23 11:23:03.162
483,2020-07-23 11:23:04.362
484,2020-07-23 11:23:06.813
485,2020-07-23 11:23:14.154
486,2020-07-23 11:23:18.016
487,2020-07-23 11:23:19.445
488,2020-07-23 11:23:24.137
489,2020-07-23 11:23:28.515
490,2020-07-23 11:23:31.124
491,2020-07-23 11:23:34.347
492,2020-07-23 11:23:36.047
493,2020-07-23 11:23:37.164
494,2020-07-23 11:23:43.078
495,2020-07-23 11:23:47.084
496,2020-07-23 11:23:48.394
497,2020-07-23 11:23:55.113
498,2020-07-23 11:23:59.034
499,2020-07-23 11:24:02.395
500,2020-07-23 11:24:03.222
501,2020-07-23 11:24:05.291
502,2020-07-23 11:24:07.105
503,2020-07-23 11:24:08.102
504,2020-07-23 11:24:09.453
505,2020-07-23 11:24:17.030
506,2020-07-23 11:24:18.209
507,2020-07-23 11:24:30.135
508,2020-07-23 11:24:31.547
509,2020-07-23 11:24:32.050
510,2020-07-23 11:24:36.369
511,2020-07-23 11:24:43.170
512,2020-07-23 11:24:48.602
513,2020-07-23 11:24:49.037
514,2020-07-23 11:24:55.126
515,2020-07-23 11:24:56.287
516,2020-07-23 11:24:59.267
517,2020-07-23 11:25:00.154
518,2020-07-23 11:25:06.048
519,2020-07-23 11:25:11.306
520,2020-07-23 11:25:14.039
521,2020-07-23 11:25:16.311
522,2020-07-23 11:25:21.036
523,2020-07-23 11:25:22.206
524,2020-07-23 11:25:26.517
525,2020-07-23 11:25:31.510
526,2020-07-23 11:25:32.036
527,2020-07-23 11:25:33.717
528,2020-07-23 11:25:35.004
529,2020-07-23 11:25:39.178
530,2020-07-23 11:25:44.088
531,2020-07-23 11:25:45.738
532,2020-07-23 11:25:46.114
533,2020-07-23 11:25:47.370
534,2020-07-23 11:25:50.042
535,2020-07-23 11:25:51.020
536,2020-07-23 11:25:56.051
537,2020-07-23 11:25:57.211
538,2020-07-23 11:25:58.470
539,2020-07-23 11:26:01.078
540,2020-07-23 11:26:08.022
541,2020-07-23 11:26:09.544
542,2020-07-23 11:26:11.110
543,2020-07-23 11:26:12.163
544,2020-07-23 11:26:15.526
545,2020-07-23 11:26:20.222
546,2020-07-23 11:26:20.275
547,2020-07-23 11:26:25.238
548,2020-07-23 11:26:26.197
549,2020-07-23 11:26:27.429
550,2020-07-23 11:26:31.283
551,2020-07-23 11:26:37.118
552,2020-07-23 11:26:40.510
553,2020-07-23 11:26:41.089
554,2020-07-23 11:26:42.068
555,2020-07-23 11:26:45.188
556,2020-07-23 11:26:46.098
557,2020-07-23 11:26:47.469
558,2020-07-23 11:26:49.042
559,2020-07-23 11:26:55.240
560,2020-07-23 11:26:56.648
561,2020-07-23 11:27:01.198
562,2020-07-23 11:27:02.329
563,2020-07-23 11:27:04.021
564,2020-07-23 11:27:06.158
565,2020-07-23 11:27:08.100
566,2020-07-23 11:27:14.234
567,2020-07-23 11:27:16.326
568,2020-07-23 11:27:20.046
569,2020-07-23 11:27:22.157
570,2020-07-23 11:27:25.046
571,2020-07-23 11:27:30.023
572,2020-07-23 11:27:31.056
573,2020-07-23 11:27:35.584
574,2020-07-23 11:27:38.286
575,2020-07-23 11:27:39.210
576,2020-07-23 11:27:40.165
577,2020-07-23 11:27:43.148
578,2020-07-23 11:27:44.200
579,2020-07-23 11:27:48.382
580,2020-07-23 11:27:50.339
581,2020-07-23 11:27:56.543
582,2020-07-23 11:27:58.764
583,2020-07-23 11:27:59.088
584,2020-07-23 11:28:05.254
585,2020-07-23 11:28:08.811
586,2020-07-23 11:28:11.401
587,2020-07-23 11:28:13.064
588,2020-07-23 11:28:19.204
589,2020-07-23 11:28:20.039
590,2020-07-23 11:28:26.310
591,2020-07-23 11:28:27.196
592,2020-07-23 11:28:30.230
593,2020-07-23 11:28:34.276
594,2020-07-23 11:28:35.150
595,2020-07-23 11:28:36.178
596,2020-07-23 11:28:39.372
597,2020-07-23 11:28:40.378
598,2020-07-23 11:28:47.384
599,2020-07-23 11:28:50.091
600,2020-07-23 11:28:51.421
601,2020-07-23 11:29:06.215
602,2020-07-23 11:29:07.149
603,2020-07-23 11:29:11.547
604,2020-07-23 11:29:15.333
605,2020-07-23 11:29:18.998
606,2020-07-23 11:29:20.322
607,2020-07-23 11:29:21.277
608,2020-07-23 11:29:25.110
609,2020-07-23 11:29:26.237
610,2020-07-23 11:29:27.132
611,2020-07-23 11:29:32.355
612,2020-07-23 11:29:33.021
613,2020-07-23 11:29:36.144
614,2020-07-23 11:29:37.096
615,2020-07-23 11:29:40.641
616,2020-07-23 11:29:45.308
617,2020-07-23 11:29:49.028
618,2020-07-23 11:29:50.027
619,2020-07-23 11:29:51.247
620,2020-07-23 11:29:52.060
621,2020-07-23 11:29:55.027
622,2020-07-23 11:29:57.327
623,2020-07-23 11:29:59.589
624,2020-07-23 11:30:02.181
625,2020-07-23 11:30:03.041
626,2020-07-23 11:30:09.003
627,2020-07-23 11:30:11.885
628,2020-07-23 11:30:12.330
629,2020-07-23 11:30:13.095
630,2020-07-23 11:30:16.048
631,2020-07-23 11:30:18.361
632,2020-07-23 11:30:20.247
633,2020-07-23 11:30:24.063
634,2020-07-23 11:30:27.050
635,2020-07-23 11:30:29.185
636,2020-07-23 11:30:30.010
637,2020-07-23 11:30:31.234
638,2020-07-23 11:30:38.077
639,2020-07-23 11:30:40.409
640,2020-07-23 11:30:42.520
641,2020-07-23 11:30:43.051
642,2020-07-23 11:30:44.174
643,2020-07-23 11:30:50.089
644,2020-07-23 11:30:56.791
645,2020-07-23 11:30:57.995
646,2020-07-23 11:30:59.269
647,2020-07-23 11:31:03.202
648,2020-07-23 11:31:16.201
649,2020-07-23 11:31:19.115
650,2020-07-23 11:31:21.102
651,2020-07-23 11:31:25.021
652,2020-07-23 11:31:28.167
653,2020-07-23 11:31:37.024
654,2020-07-23 11:31:40.109
655,2020-07-23 11:31:42.654
656,2020-07-23 11:31:47.171
657,2020-07-23 11:31:55.029
658,2020-07-23 11:31:56.312
659,2020-07-23 11:31:58.386
660,2020-07-23 11:32:02.765
661,2020-07-23 11:32:03.591
662,2020-07-23 11:32:05.362
663,2020-07-23 11:32:07.179
664,2020-07-23 11:32:08.334
665,2020-07-23 11:32:12.108
666,2020-07-23 11:32:13.249
667,2020-07-23 11:32:17.349
668,2020-07-23 11:32:22.328
669,2020-07-23 11:32:22.596
670,2020-07-23 11:32:29.295
671,2020-07-23 11:32:37.248
672,2020-07-23 11:32:41.569
673,2020-07-23 11:32:44.070
674,2020-07-23 11:32:46.192
675,2020-07-23 11:32:47.043
676,2020-07-23 11:32:48.286
677,2020-07-23 11:32:49.196
678,2020-07-23 11:32:52.219
679,2020-07-23 11:32:54.005
680,2020-07-23 11:32:56.865
681,2020-07-23 11:32:59.051
682,2020-07-23 11:33:06.055
683,2020-07-23 11:33:10.279
684,2020-07-23 11:33:11.139
685,2020-07-23 11:33:16.145
686,2020-07-23 11:33:17.029
687,2020-07-23 11:33:18.195
688,2020-07-23 11:33:20.465
689,2020-07-23 11:33:21.448
690,2020-07-23 11:33:26.166
691,2020-07-23 11:33:29.013
692,2020-07-23 11:33:32.394
693,2020-07-23 11:33:36.260
694,2020-07-23 11:33:38.006
695,2020-07-23 11:33:39.297
696,2020-07-23 11:33:41.035
697,2020-07-23 11:33:45.339
698,2020-07-23 11:33:49.128
699,2020-07-23 11:33:54.091
700,2020-07-23 11:33:56.709
701,2020-07-23 11:33:57.097
702,2020-07-23 11:33:59.692
703,2020-07-23 11:34:01.099
704,2020-07-23 11:34:05.162
705,2020-07-23 11:34:10.644
706,2020-07-23 11:34:12.352
707,2020-07-23 11:34:13.096
708,2020-07-23 11:34:20.196
709,2020-07-23 11:34:21.013
710,2020-07-23 11:34:24.058
711,2020-07-23 11:34:27.046
712,2020-07-23 11:34:29.079
713,2020-07-23 11:34:30.448
714,2020-07-23 11:34:36.086
715,2020-07-23 11:34:39.475
716,2020-07-23 11:34:42.260
717,2020-07-23 11:34:43.239
718,2020-07-23 11:34:44.183
719,2020-07-23 11:34:47.419
720,2020-07-23 11:34:50.839
721,2020-07-23 11:34:51.047
722,2020-07-23 11:34:54.094
723,2020-07-23 11:34:55.804
724,2020-07-23 11:34:57.114
725,2020-07-23 11:34:59.165
726,2020-07-23 11:35:03.053
727,2020-07-23 11:35:08.224
728,2020-07-23 11:35:14.228
729,2020-07-23 11:35:15.195
730,2020-07-23 11:35:20.011
731,2020-07-23 11:35:26.292
732,2020-07-23 11:35:30.187
733,2020-07-23 11:35:31.390
734,2020-07-23 11:35:34.032
735,2020-07-23 11:35:35.119
736,2020-07-23 11:35:37.998
737,2020-07-23 11:35:38.235
738,2020-07-23 11:35:40.068
739,2020-07-23 11:35:41.545
740,2020-07-23 11:35:46.381
741,2020-07-23 11:35:47.147
742,2020-07-23 11:35:50.065
743,2020-07-23 11:35:51.310
744,2020-07-23 11:35:55.131
745,2020-07-23 11:35:56.864
746,2020-07-23 11:35:57.230
747,2020-07-23 11:36:02.252
748,2020-07-23 11:36:04.010
749,2020-07-23 11:36:07.045
750,2020-07-23 11:36:12.198
751,2020-07-23 11:36:14.019
752,2020-07-23 11:36:17.240
753,2020-07-23 11:36:18.227
754,2020-07-23 11:36:20.257
755,2020-07-23 11:36:22.414
756,2020-07-23 11:36:30.261
757,2020-07-23 11:36:31.279
758,2020-07-23 11:36:32.118
759,2020-07-23 11:36:33.234
760,2020-07-23 11:36:37.014
761,2020-07-23 11:36:38.061
762,2020-07-23 11:36:39.307
763,2020-07-23 11:36:44.974
764,2020-07-23 11:36:45.165
765,2020-07-23 11:36:46.179
766,2020-07-23 11:36:47.831
767,2020-07-23 11:36:49.120
768,2020-07-23 11:36:52.199
769,2020-07-23 11:36:54.590
770,2020-07-23 11:37:06.049
771,2020-07-23 11:37:09.106
772,2020-07-23 11:37:10.098
773,2020-07-23 11:37:14.586
774,2020-07-23 11:37:15.058
775,2020-07-23 11:37:19.044
776,2020-07-23 11:37:20.060
777,2020-07-23 11:37:21.018
778,2020-07-23 11:37:30.661
779,2020-07-23 11:37:31.460
780,2020-07-23 11:37:32.016
781,2020-07-23 11:37:38.117
782,2020-07-23 11:37:39.267
783,2020-07-23 11:37:44.772
784,2020-07-23 11:37:45.188
785,2020-07-23 11:37:48.199
786,2020-07-23 11:37:52.024
787,2020-07-23 11:37:57.763
788,2020-07-23 11:38:02.255
789,2020-07-23 11:38:13.357
790,2020-07-23 11:38:23.266
791,2020-07-23 11:38:25.121
792,2020-07-23 11:38:27.230
793,2020-07-23 11:38:32.857
794,2020-07-23 11:38:34.732
795,2020-07-23 11:38:37.080
796,2020-07-23 11:38:39.638
797,2020-07-23 11:38:41.128
798,2020-07-23 11:38:42.705
799,2020-07-23 11:38:44.049
800,2020-07-23 11:38:45.131
801,2020-07-23 11:38:47.121
802,2020-07-23 11:38:50.332
803,2020-07-23 11:38:54.017
804,2020-07-23 11:39:13.044
805,2020-07-23 11:39:20.266
806,2020-07-23 11:39:24.198
807,2020-07-23 11:39:25.037
808,2020-07-23 11:39:30.047
809,2020-07-23 11:39:31.472
810,2020-07-23 11:39:35.011
811,2020-07-23 11:39:42.074
812,2020-07-23 11:39:43.758
813,2020-07-23 11:39:45.078
814,2020-07-23 11:39:46.612
815,2020-07-23 11:39:55.445
816,2020-07-23 11:39:56.239
817,2020-07-23 11:40:00.414
818,2020-07-23 11:40:05.274
819,2020-07-23 11:40:09.630
820,2020-07-23 11:40:13.186
821,2020-07-23 11:40:14.244
822,2020-07-23 11:40:15.467
