index,time
480,2020-07-27 16:41:49.863
481,2020-07-27 16:41:56.009
482,2020-07-27 16:41:58.568
483,2020-07-27 16:42:00.209
484,2020-07-27 16:42:02.366
485,2020-07-27 16:42:04.036
486,2020-07-27 16:42:15.611
487,2020-07-27 16:42:18.442
488,2020-07-27 16:42:18.749
489,2020-07-27 16:42:27.668
490,2020-07-27 16:42:27.710
491,2020-07-27 16:42:29.242
492,2020-07-27 16:42:36.235
493,2020-07-27 16:42:36.580
494,2020-07-27 16:42:37.339
495,2020-07-27 16:42:39.896
496,2020-07-27 16:42:46.194
497,2020-07-27 16:42:51.198
498,2020-07-27 16:42:59.530
499,2020-07-27 16:42:59.679
500,2020-07-27 16:43:03.050
501,2020-07-27 16:43:11.205
502,2020-07-27 16:43:13.618
503,2020-07-27 16:43:14.476
504,2020-07-27 16:43:24.236
505,2020-07-27 16:43:29.286
506,2020-07-27 16:43:32.328
507,2020-07-27 16:43:33.337
508,2020-07-27 16:43:33.966
509,2020-07-27 16:43:35.123
510,2020-07-27 16:43:38.381
511,2020-07-27 16:43:43.113
512,2020-07-27 16:43:45.273
513,2020-07-27 16:43:51.035
514,2020-07-27 16:43:54.520
515,2020-07-27 16:44:03.139
516,2020-07-27 16:44:04.332
517,2020-07-27 16:44:09.080
518,2020-07-27 16:44:11.014
519,2020-07-27 16:44:38.794
520,2020-07-27 16:44:47.497
521,2020-07-27 16:44:48.840
522,2020-07-27 16:44:50.731
523,2020-07-27 16:44:52.246
524,2020-07-27 16:44:53.194
525,2020-07-27 16:44:58.458
526,2020-07-27 16:45:07.218
527,2020-07-27 16:45:10.082
528,2020-07-27 16:45:29.175
529,2020-07-27 16:45:35.413
530,2020-07-27 16:45:39.355
531,2020-07-27 16:46:06.646
532,2020-07-27 16:46:18.733
533,2020-07-27 16:46:30.119
534,2020-07-27 16:46:37.859
535,2020-07-27 16:46:43.218
536,2020-07-27 16:46:49.191
537,2020-07-27 16:46:52.166
538,2020-07-27 16:47:04.119
539,2020-07-27 16:47:08.354
540,2020-07-27 16:47:17.457
541,2020-07-27 16:47:36.328
542,2020-07-27 16:47:38.343
543,2020-07-27 16:47:42.293
544,2020-07-27 16:47:46.514
545,2020-07-27 16:47:48.989
546,2020-07-27 16:48:07.563
547,2020-07-27 16:48:11.739
548,2020-07-27 16:48:15.051
549,2020-07-27 16:48:18.292
550,2020-07-27 16:48:21.596
551,2020-07-27 16:48:22.510
552,2020-07-27 16:48:27.456
553,2020-07-27 16:48:38.914
554,2020-07-27 16:48:44.715
555,2020-07-27 16:48:51.104
556,2020-07-27 16:48:56.436
557,2020-07-27 16:48:58.363
558,2020-07-27 16:49:04.179
559,2020-07-27 16:49:04.714
560,2020-07-27 16:49:04.735
561,2020-07-27 16:49:12.203
562,2020-07-27 16:49:13.654
563,2020-07-27 16:49:15.218
564,2020-07-27 16:49:21.107
565,2020-07-27 16:49:30.457
566,2020-07-27 16:49:31.004
567,2020-07-27 16:49:32.532
568,2020-07-27 16:49:37.164
569,2020-07-27 16:49:41.724
570,2020-07-27 16:49:43.122
571,2020-07-27 16:49:45.530
572,2020-07-27 16:49:51.644
573,2020-07-27 16:49:52.895
574,2020-07-27 16:49:54.992
575,2020-07-27 16:49:56.552
576,2020-07-27 16:50:02.206
577,2020-07-27 16:50:04.834
578,2020-07-27 16:50:09.443
579,2020-07-27 16:50:09.925
580,2020-07-27 16:50:12.206
581,2020-07-27 16:50:14.723
582,2020-07-27 16:50:16.753
583,2020-07-27 16:50:19.852
584,2020-07-27 16:50:23.915
585,2020-07-27 16:50:28.110
586,2020-07-27 16:50:30.345
587,2020-07-27 16:50:35.567
588,2020-07-27 16:50:46.887
589,2020-07-27 16:51:03.666
590,2020-07-27 16:51:04.756
591,2020-07-27 16:51:05.450
592,2020-07-27 16:51:09.651
593,2020-07-27 16:51:20.289
594,2020-07-27 16:51:25.372
595,2020-07-27 16:51:26.892
596,2020-07-27 16:51:35.589
597,2020-07-27 16:51:50.035
598,2020-07-27 16:51:51.460
599,2020-07-27 16:51:52.253
600,2020-07-27 16:51:55.702
601,2020-07-27 16:51:57.512
602,2020-07-27 16:51:59.699
603,2020-07-27 16:52:03.112
604,2020-07-27 16:52:03.992
605,2020-07-27 16:52:11.372
606,2020-07-27 16:52:11.779
607,2020-07-27 16:52:18.066
608,2020-07-27 16:52:20.057
609,2020-07-27 16:52:23.227
610,2020-07-27 16:52:26.093
611,2020-07-27 16:52:29.117
612,2020-07-27 16:52:41.080
613,2020-07-27 16:52:55.481
614,2020-07-27 16:52:57.119
615,2020-07-27 16:53:05.282
616,2020-07-27 16:53:10.319
617,2020-07-27 16:53:12.146
618,2020-07-27 16:53:18.055
619,2020-07-27 16:53:27.641
620,2020-07-27 16:53:35.028
621,2020-07-27 16:53:38.185
622,2020-07-27 16:53:42.724
623,2020-07-27 16:53:43.827
624,2020-07-27 16:53:45.174
625,2020-07-27 16:53:48.481
626,2020-07-27 16:53:50.330
627,2020-07-27 16:53:55.192
628,2020-07-27 16:53:58.069
629,2020-07-27 16:54:09.193
630,2020-07-27 16:54:15.095
631,2020-07-27 16:54:17.916
632,2020-07-27 16:54:20.772
633,2020-07-27 16:54:26.598
634,2020-07-27 16:54:27.006
635,2020-07-27 16:54:33.491
636,2020-07-27 16:54:41.273
637,2020-07-27 16:54:42.891
638,2020-07-27 16:54:47.122
639,2020-07-27 16:55:01.058
640,2020-07-27 16:55:04.757
641,2020-07-27 16:55:06.473
642,2020-07-27 16:55:08.573
643,2020-07-27 16:55:13.447
644,2020-07-27 16:55:21.744
645,2020-07-27 16:55:22.269
646,2020-07-27 16:55:31.302
647,2020-07-27 16:55:33.656
648,2020-07-27 16:55:40.183
649,2020-07-27 16:55:41.097
650,2020-07-27 16:55:43.715
651,2020-07-27 16:55:43.761
652,2020-07-27 16:55:47.932
653,2020-07-27 16:55:53.324
654,2020-07-27 16:55:54.865
655,2020-07-27 16:55:56.535
656,2020-07-27 16:56:10.844
657,2020-07-27 16:56:12.331
658,2020-07-27 16:56:14.763
659,2020-07-27 16:56:16.136
660,2020-07-27 16:56:16.148
661,2020-07-27 16:56:19.823
662,2020-07-27 16:56:23.424
663,2020-07-27 16:56:24.357
664,2020-07-27 16:56:28.272
665,2020-07-27 16:56:43.408
666,2020-07-27 16:56:45.196
667,2020-07-27 16:56:59.302
668,2020-07-27 16:57:01.029
669,2020-07-27 16:57:06.105
670,2020-07-27 16:57:08.870
671,2020-07-27 16:57:15.129
672,2020-07-27 16:57:19.495
673,2020-07-27 16:57:30.251
674,2020-07-27 16:57:44.750
675,2020-07-27 16:57:48.011
676,2020-07-27 16:58:01.488
677,2020-07-27 16:58:05.107
678,2020-07-27 16:58:09.167
679,2020-07-27 16:58:11.890
680,2020-07-27 16:58:14.013
681,2020-07-27 16:58:19.943
682,2020-07-27 16:58:21.143
683,2020-07-27 16:58:27.218
684,2020-07-27 16:58:37.652
685,2020-07-27 16:58:44.753
686,2020-07-27 16:58:44.905
687,2020-07-27 16:58:50.085
688,2020-07-27 16:58:57.040
689,2020-07-27 16:58:58.137
690,2020-07-27 16:58:59.543
691,2020-07-27 16:59:02.557
692,2020-07-27 16:59:12.513
693,2020-07-27 16:59:15.891
694,2020-07-27 16:59:22.535
695,2020-07-27 16:59:36.496
696,2020-07-27 16:59:37.689
697,2020-07-27 16:59:46.582
698,2020-07-27 17:00:01.754
699,2020-07-27 17:00:05.480
700,2020-07-27 17:00:09.683
701,2020-07-27 17:00:37.314
702,2020-07-27 17:00:56.998
703,2020-07-27 17:00:58.114
704,2020-07-27 17:01:01.230
705,2020-07-27 17:01:17.569
706,2020-07-27 17:01:18.560
707,2020-07-27 17:01:37.573
708,2020-07-27 17:01:40.828
709,2020-07-27 17:02:17.335
710,2020-07-27 17:02:31.377
711,2020-07-27 17:02:32.043
712,2020-07-27 17:02:38.254
713,2020-07-27 17:02:38.896
714,2020-07-27 17:02:44.727
715,2020-07-27 17:03:30.771
716,2020-07-27 17:03:41.364
717,2020-07-27 17:03:47.315
718,2020-07-27 17:03:55.040
719,2020-07-27 17:03:58.971
720,2020-07-27 17:04:05.790
721,2020-07-27 17:04:11.258
722,2020-07-27 17:04:14.695
723,2020-07-27 17:04:16.623
724,2020-07-27 17:04:44.036
725,2020-07-27 17:04:56.211
726,2020-07-27 17:05:16.204
727,2020-07-27 17:05:38.012
728,2020-07-27 17:06:03.351
729,2020-07-27 17:06:04.410
730,2020-07-27 17:06:06.935
731,2020-07-27 17:06:12.366
732,2020-07-27 17:06:19.801
733,2020-07-27 17:07:24.152
734,2020-07-27 17:07:36.509
735,2020-07-27 17:08:03.056
736,2020-07-27 17:08:19.647
737,2020-07-27 17:08:33.219
738,2020-07-27 17:08:39.980
739,2020-07-27 17:08:42.995
740,2020-07-27 17:08:43.836
741,2020-07-27 17:08:49.699
742,2020-07-27 17:08:52.461
743,2020-07-27 17:08:53.224
744,2020-07-27 17:09:16.596
745,2020-07-27 17:09:33.128
746,2020-07-27 17:09:42.400
747,2020-07-27 17:09:44.714
748,2020-07-27 17:09:54.535
749,2020-07-27 17:09:57.540
750,2020-07-27 17:10:09.721
751,2020-07-27 17:10:16.079
752,2020-07-27 17:10:25.630
753,2020-07-27 17:10:38.016
754,2020-07-27 17:10:48.282
755,2020-07-27 17:10:51.046
756,2020-07-27 17:10:59.987
757,2020-07-27 17:11:02.090
758,2020-07-27 17:11:08.273
759,2020-07-27 17:11:17.031
760,2020-07-27 17:11:18.049
761,2020-07-27 17:11:24.510
762,2020-07-27 17:11:31.689
763,2020-07-27 17:11:32.229
764,2020-07-27 17:12:03.405
765,2020-07-27 17:12:10.533
766,2020-07-27 17:12:33.442
767,2020-07-27 17:12:49.808
768,2020-07-27 17:13:03.001
769,2020-07-27 17:13:04.211
770,2020-07-27 17:13:14.470
771,2020-07-27 17:13:14.578
772,2020-07-27 17:13:46.200
773,2020-07-27 17:13:48.515
774,2020-07-27 17:13:57.007
775,2020-07-27 17:14:12.009
776,2020-07-27 17:14:15.742
777,2020-07-27 17:14:25.580
778,2020-07-27 17:14:49.301
779,2020-07-27 17:15:06.021
780,2020-07-27 17:15:32.148
781,2020-07-27 17:16:02.952
782,2020-07-27 17:16:04.115
783,2020-07-27 17:16:21.526
784,2020-07-27 17:16:27.796
785,2020-07-27 17:16:29.543
786,2020-07-27 17:16:42.066
787,2020-07-27 17:17:10.221
788,2020-07-27 17:17:12.042
789,2020-07-27 17:17:27.132
790,2020-07-27 17:17:33.311
791,2020-07-27 17:17:38.075
792,2020-07-27 17:17:39.742
793,2020-07-27 17:17:44.239
794,2020-07-27 17:17:55.374
795,2020-07-27 17:18:00.306
796,2020-07-27 17:18:07.735
797,2020-07-27 17:18:39.046
798,2020-07-27 17:18:41.564
799,2020-07-27 17:18:47.928
800,2020-07-27 17:19:02.730
801,2020-07-27 17:19:02.926
802,2020-07-27 17:19:41.407
803,2020-07-27 17:19:45.711
804,2020-07-27 17:19:55.211
805,2020-07-27 17:20:15.566
806,2020-07-27 17:20:30.468
807,2020-07-27 17:20:35.846
808,2020-07-27 17:20:42.194
809,2020-07-27 17:20:43.037
810,2020-07-27 17:20:57.261
811,2020-07-27 17:21:05.968
812,2020-07-27 17:21:08.576
813,2020-07-27 17:21:16.146
814,2020-07-27 17:21:17.896
815,2020-07-27 17:21:26.790
816,2020-07-27 17:21:35.082
817,2020-07-27 17:21:42.121
818,2020-07-27 17:21:46.082
819,2020-07-27 17:21:47.417
820,2020-07-27 17:22:05.526
821,2020-07-27 17:22:08.451
822,2020-07-27 17:22:11.452
